author_name,rating,published_at,text,author_image_url
hafizh aisyah,5.0,4 bulan lalu,pelayanannya ramah banget,https://lh3.googleusercontent.com/a-/ALV-UjWsnX7-Tn344nS_Tl5sZiLkHXBwESKJN2udK_64mX3jWiirvT4=w36-h36-p-rp-mo-br100
Aditya Zakaria,5.0,3 bulan lalu,Mantapp poll. Fasilitas okeee,https://lh3.googleusercontent.com/a-/ALV-UjWUO1SVbL2imucDQPWU7Hoy4-wpeJVma-qfykBuGtv1MTeb8OzG=w36-h36-p-rp-mo-br100
Fitria Rahmadhani,5.0,4 bulan lalu,"enak, suka banget makan disini",https://lh3.googleusercontent.com/a-/ALV-UjUhdF-SrmG9ZQ0Iazqihly7GxatUEjdsp18ATZ8LXCSaKk3dHw=w36-h36-p-rp-mo-br100
ansell 4566,5.0,sebulan lalu,pelayanannya baik ramah,https://lh3.googleusercontent.com/a-/ALV-UjWQErbOgRFVAb1eEj8J5YwiL_cMSGkhP84TLYZHbb7NuTR7jFI=w36-h36-p-rp-mo-br100
Nova Lutvita,5.0,2 bulan lalu,mantapp,https://lh3.googleusercontent.com/a/ACg8ocKfG6qTQgvzmKM8eHmt3S4TXd0_yoKhHCpffh9YNRQKbpHxSQ=w36-h36-p-rp-mo-br100
assidiqi,5.0,4 bulan lalu,Tempatnya lebih luas dan nyaman,https://lh3.googleusercontent.com/a-/ALV-UjVEfTPnbUqsAptALJjuivA7CjclySmLdzC3GbJBkvd-QIgQJN6y=w36-h36-p-rp-mo-br100
Keysha Zahra,5.0,3 bulan lalu,Enak sii makananya,https://lh3.googleusercontent.com/a/ACg8ocJJVVavnWYQBZbIWc1s6aHoM2Gs4d1EvYUPyg1Ar5liO2Y3pw=w36-h36-p-rp-mo-br100
Nafis a,5.0,4 bulan lalu,pelayanan cepat,https://lh3.googleusercontent.com/a/ACg8ocK1Ro1mst46z2vp45TI8Uv2qfIUFLjkPRSRoQ7Kgrd--n3PMQ=w36-h36-p-rp-mo-br100
hildatus Sa'diyah,5.0,seminggu lalu,Memuaskan gacoan the best,https://lh3.googleusercontent.com/a/ACg8ocIsHpYIV7W-p67uN7DoONIgXyXYlxCu5ybl_LHa7IJcuQtFJA=w36-h36-p-rp-mo-br100
Surotul Mahbubah,5.0,3 bulan lalu,Rekomended buat pecinta mie pedas,https://lh3.googleusercontent.com/a-/ALV-UjWO6U-8lKOoUbhdh3YWjyGpTbE299l5ZG0qriWxcNv9Jz46ZdlA=w36-h36-p-rp-mo-br100
Fingki Kristina,5.0,4 bulan lalu,rekomended untuk para mahasiswa,https://lh3.googleusercontent.com/a-/ALV-UjVJicdFjiUrOJ2YDFDQ6VO--BbqKb_xqCq-AGuW0u5Wdg6_MkI=w36-h36-p-rp-mo-br100
miftah adhari,5.0,4 bulan lalu,lebih luasss,https://lh3.googleusercontent.com/a-/ALV-UjXvC5Fl-2laOBymvVoXf3Iyjbgy9SS58bKs753ILoM0JzfPrag7=w36-h36-p-rp-mo-br100
Suci Natasia T.W M4,5.0,2 bulan lalu,pelayanannya sangatt cepat,https://lh3.googleusercontent.com/a-/ALV-UjUQc0SjkGQ0p1JTM9gFnYenlrz9V3ywRFd9s5U9b9XBth_WuMc=w36-h36-p-rp-mo-br100
Fahrul Alfarizi,5.0,4 bulan lalu,Semakin luas bersih dan nyaman,https://lh3.googleusercontent.com/a-/ALV-UjW7PecxRiMta2TdAm3utwTeFK_55_D-n_0QfgQHQvlsbQxLVMY=w36-h36-p-rp-mo-br100
3040_Rendy DharmaPutra,1.0,5 bulan lalu,Mempersulit pemesanan online melewati grab,https://lh3.googleusercontent.com/a-/ALV-UjUgDdSxmaMwowf3gD-o2NVRA6T42mJgLpVNrkE1B48Wpsdv3LrZ=w36-h36-p-rp-mo-br100
Naila Rizqiyah,5.0,4 bulan lalu,tempatnya nyaman dan enak,https://lh3.googleusercontent.com/a/ACg8ocLuQohHSANvZD4RbX3HaZQlkY1jrKmkdCMmuf7swQuCedW_2QMx=w36-h36-p-rp-mo-br100
M Fadly Pratama Putra,5.0,4 bulan lalu,baik sekali,https://lh3.googleusercontent.com/a/ACg8ocLB76Ut3KIt5F6Iq5SNieHFHIRtwntwAYNcsWxQmarhOBJKUw=w36-h36-p-rp-mo-br100
Wardatun Umniyah,5.0,4 bulan lalu,Okee bangeeeett,https://lh3.googleusercontent.com/a/ACg8ocInfAYnb-dDtw9c1odMkLHIXsoBL8sen4kkopeA5OsiTc2Rww=w36-h36-p-rp-mo-br100
Laili Hamidah,5.0,4 bulan lalu,Bagus,https://lh3.googleusercontent.com/a-/ALV-UjV4TSYCJe1Kkz7yDU7EAI8sPrWZciTS3t4XT44XRWmPnYA8OGHv=w36-h36-p-rp-mo-br100
Fitriyah Fitri,5.0,4 bulan lalu,"PELAYANANNYA TEGUH BAGUS  DAN SOPAN, TERIMA KASIH GACOAN",https://lh3.googleusercontent.com/a-/ALV-UjXGvQ7c-svBylkfDb9q0L3vDxCo4fSaQQeFzeSrW67SLeYNX-3_YA=w36-h36-p-rp-mo-br100
Gabrien Geraldien,5.0,3 bulan lalu,baik👍 …,https://lh3.googleusercontent.com/a/ACg8ocIxVrktNFHp4BaV4mVNTFdfllKU4cHgSDFHbQ6SIQRxyyl01g=w36-h36-p-rp-mo-br100
Rama Yandra,5.0,2 bulan lalu,Rasanya enak,https://lh3.googleusercontent.com/a-/ALV-UjX8qTYu5RQ913UI3MZyGRZ8sdBmrcsWfH7oYJO2zqC1QRtTeG4=w36-h36-p-rp-mo-br100
Silent Skuy,5.0,2 bulan lalu,Lebih nyaman luas enak,https://lh3.googleusercontent.com/a-/ALV-UjUrQbpKOos0B1bCDA2Rr2SeZxwz1vbv7ACJXAdvP9_K0danJuw=w36-h36-p-rp-mo-ba3-br100
Lutfiatul Arifin,5.0,4 bulan lalu,Sangat nyamannnn murahh enakkk,https://lh3.googleusercontent.com/a-/ALV-UjUFekGFkmUGvz-0PPOe3GlsyIpex4JP2RPqDpono6dQUuMAsA1J=w36-h36-p-rp-mo-br100
Djihat Fisabilillah,5.0,3 bulan lalu,sangat memuaskan,https://lh3.googleusercontent.com/a-/ALV-UjU_m_7ARWhjRfnOTPYvFjAOdQx0__MAGF7EI8K9qPIRxyRCMEO-uw=w36-h36-p-rp-mo-br100
syahidi alamsyahrony,2.0,3 bulan lalu,"Lebih simpel, tapi kamar mandi jorok",https://lh3.googleusercontent.com/a/ACg8ocIxYaZKZFvMakSbd7N4lHBKOFSpkPBp-lpHqj70pfMPnlcZfg=w36-h36-p-rp-mo-ba2-br100
Retno Yuyun,5.0,2 bulan lalu,"Sale ramah, pramusaji ramah...enak",https://lh3.googleusercontent.com/a-/ALV-UjVKO_qN82J67ZDNCsPHLZQ3mUryXCGIf51Yn9O6QR2e_vfBmtU=w36-h36-p-rp-mo-br100
Defyani Shafa,5.0,3 bulan lalu,pelayanan bagus tempt bersih,https://lh3.googleusercontent.com/a-/ALV-UjXnsSG4kqp4rslo1NWir257Ig63BFWgJplCRtaLFAAGwQYYavg=w36-h36-p-rp-mo-br100
Hp Indra,1.0,3 bulan lalu,"sistem gak jelas, pelayanan 0",https://lh3.googleusercontent.com/a/ACg8ocIzjn8IonkFKUT0XqYlncU_C7yTFIFfJA-HitjFhOJ8oL3Q3A=w36-h36-p-rp-mo-br100
Mawar Merah,5.0,2 bulan lalu,"Bagus, pelayanan ramah",https://lh3.googleusercontent.com/a/ACg8ocJWeJry5mLqNotXENin3ZCLJI5J84baoYjuEXNIcOl9wZXVXg=w36-h36-p-rp-mo-br100
ADELIA NAZWA TARUNA,5.0,2 bulan lalu,Pelayanannya ramah👍 …,https://lh3.googleusercontent.com/a/ACg8ocLjRpYbbCuZwc8czh0Lr60lXMK2fK2pIFvXDj4lJpm1aqOVHg=w36-h36-p-rp-mo-br100
Jessica Olivia,5.0,sebulan lalu,nyaman dan baguss,https://lh3.googleusercontent.com/a-/ALV-UjXguF5FfY1GDtxKmdpMY1dcpANsNPX-ZUNDyLIoC3NsCPn2XKQ=w36-h36-p-rp-mo-br100
Nurfita Damayanti,5.0,3 bulan lalu,Makanannya enak,https://lh3.googleusercontent.com/a-/ALV-UjWeOzuPWgRONhAhnnTnqlt2ChVshTL4DAW0aU3db9Yn1PP7sp38=w36-h36-p-rp-mo-br100
Lusi Achmad,5.0,2 bulan lalu,pelayanan baik sekali,https://lh3.googleusercontent.com/a/ACg8ocJohg70tSuNq_JT2uLFTWkSueFsPKxpgEF97JTr1SljuwHsGA=w36-h36-p-rp-mo-br100
05_ Anindya Fitriani Lukman,5.0,sebulan lalu,enak dan cepat,https://lh3.googleusercontent.com/a-/ALV-UjUF9Te-Rg8Y959QYFfixbPW-XD05_Q0jQEmpP_lrqyVzpFkQpU=w36-h36-p-rp-mo-br100
Tiara Putri,5.0,4 bulan lalu,enak² semua gk bikin bosenn,https://lh3.googleusercontent.com/a/ACg8ocKd_S19ff0ocgSRgJgho7kHO97C44yYIn-X5e6Zb95jwGv26A=w36-h36-p-rp-mo-br100
akun p,5.0,2 bulan lalu,Rasanya enak,https://lh3.googleusercontent.com/a/ACg8ocIOUtXchXs7Ug-25IluKxv896ufk-h93i59KF3YhjetuMocUQ=w36-h36-p-rp-mo-br100
Sadida Putri,5.0,2 bulan lalu,Pelayanannya memuaskan,https://lh3.googleusercontent.com/a/ACg8ocJR1qPpTnTxAMMvQ7cEyICekfUp3NUCgEA5XFqZY8YiqRb089A=w36-h36-p-rp-mo-br100
Alifia Nurhafifah,5.0,sebulan lalu,Mantap,https://lh3.googleusercontent.com/a-/ALV-UjWOuCUt5VkicaWPOdG_jIovb9nX99RDcobJs_FYPiyvV655eizP=w36-h36-p-rp-mo-br100
Ninda Icha,5.0,sebulan lalu,pelayanan ramah dan amanah,https://lh3.googleusercontent.com/a/ACg8ocIlwSwr14kVEaz1hbzVYh7uoRn0b7vdAZhM1MN542tPgkwRA_8=w36-h36-p-rp-mo-br100
Rare,5.0,sebulan lalu,Pelayanan cepat dan ramah,https://lh3.googleusercontent.com/a/ACg8ocJjhmW_yxx9JIRJZj5TbuSeJhDw7Y7jumGcC21Ec3c5lUF-4A=w36-h36-p-rp-mo-br100
ilham,5.0,4 bulan lalu,mantap bang,https://lh3.googleusercontent.com/a-/ALV-UjVEIc1pydPdegs4HdTX89gFXojbiwOzxrhDqQmA3eLY3Hv-Snk=w36-h36-p-rp-mo-br100
andani chacha cahya dewi,5.0,3 bulan lalu,"Tempatnya nyaman, bersih",https://lh3.googleusercontent.com/a-/ALV-UjWH1SBhuQ2xUAzXziXSFgi3LmlvrouyOp3ZoY1pBW5iy-43vA8=w36-h36-p-rp-mo-br100
Cycha Dwi,5.0,2 bulan lalu,tempatnya nyaman dan luas,https://lh3.googleusercontent.com/a/ACg8ocJskyVw0-fJEKkqCaXtpbT_U7PIjJa7BEvg7MDZVoKmVWCdlQ=w36-h36-p-rp-mo-br100
Sabila aulia Rahman,5.0,sebulan lalu,"Pelayanannya mantaaap,",https://lh3.googleusercontent.com/a-/ALV-UjW6BrcAF7s8JCUzZj4IKVfGwBaU4A87drSiLhqP6R0kz_PegbZ2=w36-h36-p-rp-mo-br100
Adel Putri,5.0,2 bulan lalu,"mie nya enakk, dan mengenyangkan🤗 …",https://lh3.googleusercontent.com/a-/ALV-UjVrzT4nPAqhoDfyulypUskRfcqM0sUobL9tD9D69wNkU4YdLfk=w36-h36-p-rp-mo-br100
Cein Nathannia Jevera Aozora K,5.0,3 bulan lalu,yeaaayyyy seruuu bgttt pelayannnya humoriss,https://lh3.googleusercontent.com/a-/ALV-UjX0sfOZi8iHp3gQi8L9MEN7ox0oXjdFoS8DINFMEM180NjlbiDk=w36-h36-p-rp-mo-br100
Aida Aini,5.0,4 bulan lalu,"pelayanan cepat, karyawan ramah",https://lh3.googleusercontent.com/a/ACg8ocIrNhK-B0ECnGv38bB68CmQT3jBjIg4ppR_rtdZz8ekMmo_Tw4=w36-h36-p-rp-mo-br100
arys ika dariyanti,5.0,4 bulan lalu,"Murah, rasa enak dan cocok di lidah",https://lh3.googleusercontent.com/a-/ALV-UjXoE-iLWzlK77cSQsgNs4tTTpEYdhZjrCpzEkXvue0xUSCdQOYb=w36-h36-p-rp-mo-ba4-br100
ares,5.0,4 bulan lalu,mantap,https://lh3.googleusercontent.com/a-/ALV-UjVj0W44rtcRGeuVpRaE1laDQxXJqNMewE64A7ewiz46GQqyEQ=w36-h36-p-rp-mo-br100
chyy srgg,5.0,sebulan lalu,selalu bikin nagih,https://lh3.googleusercontent.com/a/ACg8ocK3IWm0NMijg-xLaIwbATntwmv6V9Gznom1ms-cHR1mXBQ2=w36-h36-p-rp-mo-br100
Eliya Zulfana Umayyah,5.0,sebulan lalu,enakk bangett,https://lh3.googleusercontent.com/a-/ALV-UjXQEBxgbKV9FyubrmMYPqJYou25dQTM7ftxxlsaLM4oiRvPf0kj=w36-h36-p-rp-mo-br100
SHINTA DWI APRILIA,5.0,2 bulan lalu,tempatnya bagus,https://lh3.googleusercontent.com/a-/ALV-UjUK3d7_Golgfb8xP_OW5tylYqS0txjC66pfCJDp4Ps1OFoR8FWS=w36-h36-p-rp-mo-br100
Jakfar Riyanto,5.0,2 bulan lalu,Mantull,https://lh3.googleusercontent.com/a/ACg8ocIpueL3lt8BD8kBxtUxhj5dTinYU-umYYzkirX0JdlJ5lxShg=w36-h36-p-rp-mo-br100
Kanya Nur Shadrina,5.0,3 bulan lalu,"Lebih bagus, lebih nyaman, bersih",https://lh3.googleusercontent.com/a-/ALV-UjXdTW4-HahSz2678ZRvXTObn2PCfk4xGgD1yNslI0fjZW7JuwI6Tg=w36-h36-p-rp-mo-ba2-br100
Izzan Official,5.0,3 bulan lalu,Mienya mantap,https://lh3.googleusercontent.com/a-/ALV-UjW4dHDPRLntX0uMzVswTVQXmk0EQEwUo9Mdo9R8GxW86IU5fcI=w36-h36-p-rp-mo-br100
Deyang Efendi,5.0,4 bulan lalu,Mantapp,https://lh3.googleusercontent.com/a/ACg8ocL0ZtvOdSnnRicGEFCV7a-js_bMb7UcVvx56Odj1U5q49SOTw=w36-h36-p-rp-mo-br100
ajeng aulia,5.0,4 bulan lalu,oke,https://lh3.googleusercontent.com/a-/ALV-UjVIFTrlwy_u4tZunbf8ii0CoqCpwJfiHjvqX9LrggmvDXfqfATS=w36-h36-p-rp-mo-br100
Diah Putri,5.0,4 bulan lalu,Sangat memuaskan,https://lh3.googleusercontent.com/a/ACg8ocJQ-c3EjQ_rHkWREXXBVoTBq7Rgfx6Wfpg7JakS7oBHFjm9bQ=w36-h36-p-rp-mo-br100
Khumaira Official,5.0,sebulan lalu,Nyaman dan nyaman,https://lh3.googleusercontent.com/a-/ALV-UjWnlw6fgGmlmdC4JOJtQZ8JuWmOrkelcwTwoQoGdkwWCEx_xqQ=w36-h36-p-rp-mo-br100
Widyawati,5.0,4 bulan lalu,"Memuaskan, tempatnya nyaman, tempatnya bersih",https://lh3.googleusercontent.com/a/ACg8ocKeTZZsbdFEcR_SxRCnKqdZHdY9kPCjQ2_VDBh3B3T-zfdWAQ=w36-h36-p-rp-mo-br100
Rio Ferdinan,5.0,2 bulan lalu,Mantap,https://lh3.googleusercontent.com/a/ACg8ocLRRlQcWmkxR4R4KKKBjvo_xywRLkyDw5stUYf9NEPNMG5v4w=w36-h36-p-rp-mo-br100
moch Ragil18,5.0,3 bulan lalu,Makanya enak pelayanan top,https://lh3.googleusercontent.com/a-/ALV-UjVauHxnmy6eyWZlwC9BrOrZT5V1rVrg-4iyZlLIALfGTFCfgqc=w36-h36-p-rp-mo-br100
Abdul Fatah,5.0,3 bulan lalu,mantap,https://lh3.googleusercontent.com/a/ACg8ocIDUktbrdgbCGA6zFiv3E4hr6ZhpQoNOlUiPgfVOQQ-jGN8Lg=w36-h36-p-rp-mo-br100
Astutik 123,5.0,3 bulan lalu,mantap,https://lh3.googleusercontent.com/a/ACg8ocLw2siL7LfF6XJEYZmsxlqCiX6Km5qkP5fT675E2X5hknfOXQ=w36-h36-p-rp-mo-br100
firadatus soleha,5.0,3 bulan lalu,Mantapp,https://lh3.googleusercontent.com/a/ACg8ocL2-YfSSOVt6AmANFLbAYGSZGptb5JxWACD63VF9YVU0Nlv-g=w36-h36-p-rp-mo-br100
Rita Resita,5.0,sebulan lalu,"Enak banget, pelayanannya ramah",https://lh3.googleusercontent.com/a/ACg8ocLn0cteEutJFwqBVoi61gJcRKcEaJBcWE9e6E4AAHMb7XkjOA=w36-h36-p-rp-mo-br100
Anita Purbasari,5.0,sebulan lalu,pelayanan sangat baik,https://lh3.googleusercontent.com/a-/ALV-UjWPNaHh5gwK3vZuVBZochM6Uz-yKlkVoj4jzP6j071eR0IQG4MK=w36-h36-p-rp-mo-br100
Nayla Fairuzzah,5.0,2 bulan lalu,"Nyamann, bersih",https://lh3.googleusercontent.com/a/ACg8ocINtM7S_RoeHovK2OQFTjo1h9YPisgrf3_h953_eCXUr-olxQ=w36-h36-p-rp-mo-br100
Ferdinan Sinaga,5.0,4 bulan lalu,nyaman ramah,https://lh3.googleusercontent.com/a/ACg8ocLw2EsytHH5WIi3sCPysRKgVLtxpcFSsbCcKGsyWwzhHKQxkw=w36-h36-p-rp-mo-br100
Talitha Febri,5.0,3 bulan lalu,mantap,https://lh3.googleusercontent.com/a/ACg8ocIdR9EgL_nflg0GzB00D67WEyxu1wH5NRwIeIWWW9rFAL7X7w=w36-h36-p-rp-mo-br100
Salma Febrianti,5.0,3 bulan lalu,mantapppp,https://lh3.googleusercontent.com/a/ACg8ocI77FSUmtzeYDSWRoG1STfg3z2o9UFQm7lluTQblQ3uN8Hmfw=w36-h36-p-rp-mo-br100
Wulan Warrochma,5.0,sebulan lalu,Baik sekali,https://lh3.googleusercontent.com/a/ACg8ocJCpiuoeJhwviORHcirghT0pFHeJ8XOPlMMdkBFPSUf3sCfiw=w36-h36-p-rp-mo-br100
Kurnia Fitri,5.0,2 bulan lalu,Tempatnya nyaman dan bersih,https://lh3.googleusercontent.com/a/ACg8ocJj1BreA6uMXmXlJsRTFZrXvGTpTkfxSFQIs56NfjEsi-kmwTo=w36-h36-p-rp-mo-br100
Ailsa Fawwazah,5.0,4 bulan lalu,bagus abizz,https://lh3.googleusercontent.com/a-/ALV-UjVVq5L046Sv_se8xfZChjjx16PMkSBtXJe_lCfgLbw2Uy9T8Hg=w36-h36-p-rp-mo-br100
jingga jingg,5.0,3 bulan lalu,enak bgt rekomen bgt iniii😍😍😍 …,https://lh3.googleusercontent.com/a/ACg8ocIzdp0rLo8FAibbkbPFcsyDifjjEdEqXyWycj9MKwD7Sb6jTw=w36-h36-p-rp-mo-br100
Intan Nur Aini,5.0,4 bulan lalu,pelayanannya cepet bgt,https://lh3.googleusercontent.com/a-/ALV-UjWz5JF--Q3cNw9R2rQuHAXAaWSr7FQYN6IxkHea28c4gMQVFXk=w36-h36-p-rp-mo-br100
Fiaz Lanaa,5.0,4 bulan lalu,mantap,https://lh3.googleusercontent.com/a-/ALV-UjWptemKxoBNtv24sbiAkcxYYXwyD8VOSw9GphAlD_gwwEJJy3D7=w36-h36-p-rp-mo-br100
Selva Ratulolos,5.0,4 bulan lalu,Pelayanannya cepat bgtt,https://lh3.googleusercontent.com/a/ACg8ocJjOeGj5dTCIaJzkHPoMrP8MAPG7g9G-6VJBA3KQ4F9VMa1KQ=w36-h36-p-rp-mo-br100
Mohammad Ahsanul Fikri Ghozali,5.0,3 bulan lalu,Pedasnya Pass Pelayanan Ramah,https://lh3.googleusercontent.com/a/ACg8ocKUY1A_pfmrOg7SzdN6GbMU1UuzAv86QPwGpvY14qy7oxLmNg=w36-h36-p-rp-mo-br100
Vino Games,5.0,2 bulan lalu,tempatnya sejuk enak,https://lh3.googleusercontent.com/a/ACg8ocLK30g-wF6xeqIVWqBiTnOEC-aEjIBIsRMHWGUjpt-0DwL9Mw=w36-h36-p-rp-mo-br100
inar inar,5.0,sebulan lalu,Cepat dan ramahh sekalii,https://lh3.googleusercontent.com/a-/ALV-UjX6d2pbkWcZqKPTnbwDpLy_5eBUCIK5XbdlEGqEB7wG1qw3uMGX=w36-h36-p-rp-mo-br100
Imanda balgis Syahputri,5.0,4 bulan lalu,Tempatnya nyaman dan luas,https://lh3.googleusercontent.com/a/ACg8ocLop4IoCZv9XBMRboPCIdwCfrW6yWhfI9A_vLY1zkHQoj2NMA=w36-h36-p-rp-mo-br100
Devi Ayu,5.0,4 bulan lalu,mantap,https://lh3.googleusercontent.com/a-/ALV-UjXSv1bjCSRhuU-MFBUC1cOB50Gv-UJbpczMYJ48k2dxPZwtL_8=w36-h36-p-rp-mo-br100
Ana majemul laili,5.0,4 bulan lalu,Ruameeeee puollll meskipun malem💖 …,https://lh3.googleusercontent.com/a/ACg8ocItVlMGw4HbqWlvzymd2vZsbTuRLCX7SoSAwRH1h2p1iIXSEA=w36-h36-p-rp-mo-br100
Fur Qon,1.0,5 bulan lalu,Kasir qorina tidak memberikan kembalian,https://lh3.googleusercontent.com/a/ACg8ocKg8j8hF1xGIJgtpKpeHvfZU0AbwjRYThQnhurCVpTpsOL1vw=w36-h36-p-rp-mo-br100
savira evani,5.0,3 bulan lalu,Mie gacoan fav sejuta umat nih,https://lh3.googleusercontent.com/a/ACg8ocKvmJcYtL3_vBNINiV5RL2MZSFYtGzkl68-De9DmUhOgnma1g=w36-h36-p-rp-mo-br100
hilmy muhammad,5.0,sebulan lalu,tempatnya bagus yang sekarang,https://lh3.googleusercontent.com/a-/ALV-UjVDWMVssRB-iV_WQWKyzBcRldokRe03rSbAO5-OrmopLvhPLskn=w36-h36-p-rp-mo-br100
26. QONITA AHNAF ANYA,5.0,2 bulan lalu,mantap ih bikin kenyang,https://lh3.googleusercontent.com/a-/ALV-UjXDZdO_5zayKPaBvkj5HllpKUEJlPaOKp6nq_dYxlV-7VtT8i0=w36-h36-p-rp-mo-br100
wwilda 411,5.0,4 bulan lalu,Oke,https://lh3.googleusercontent.com/a/ACg8ocKmXH6TX_b8j4lGDCmCEAQjCcFDN7ua0QpZH9adWsQ-xiNV0Q=w36-h36-p-rp-mo-br100
Nayla Noviana,5.0,sebulan lalu,tempat dan pelayanan bagus,https://lh3.googleusercontent.com/a-/ALV-UjXwNUwRiCWUkgHO27-sGybNOrDlQ2PC6ZRnuHR3lfQSIzQSVhmVYg=w36-h36-p-rp-mo-br100
Muhammad hammam,5.0,2 bulan lalu,pelayanan cepat,https://lh3.googleusercontent.com/a/ACg8ocIUcUlMq9FIc-At-9sKvCNqk6haLFmTGGi6AM81JQkn3lF-Eg=w36-h36-p-rp-mo-br100
Tar Jono,5.0,5 bulan lalu,di online kok masi tutup ya,https://lh3.googleusercontent.com/a/ACg8ocLTw8p4p90bh4h0rMYbfIDpV4iOGANAbUnt555U0InDXDtAqQ=w36-h36-p-rp-mo-br100
Dimas Putra,5.0,3 bulan lalu,Pelayanan cepat,https://lh3.googleusercontent.com/a/ACg8ocIkdfzSn5icjtpYd9GFdKv3_HCvOLbBNvMIn-QPOGqIB9eN6Q=w36-h36-p-rp-mo-br100
Ieqza Reviana Iestharie,5.0,4 bulan lalu,rute cara pesennya lebih simple,https://lh3.googleusercontent.com/a-/ALV-UjWUyzM58P-ntq6gii_BEOGVsL0jQKhPp25HSYqmHBNndK1U06k=w36-h36-p-rp-mo-br100
Yolanda Purba,5.0,2 bulan lalu,Pelayanannya oke💯 …,https://lh3.googleusercontent.com/a-/ALV-UjV0Lk9CUssBl5Qb5iCuM73l1Z6yRU1oEiHHrz9E9AX2PDHKSxU7uw=w36-h36-p-rp-mo-br100
Astrid Oktavia,5.0,3 bulan lalu,Pelayanannn okeeeee bngttt,https://lh3.googleusercontent.com/a/ACg8ocKWuFlabQRBpg3i9Jn0_DOSm47_RMcSs98BrIb3SjjzgnUovQ=w36-h36-p-rp-mo-br100
maya shafa,5.0,3 bulan lalu,Pelayanan oke,https://lh3.googleusercontent.com/a-/ALV-UjXXmbsQCTLcm47Q4UdlHR-GjBGwKTQpSbJ8gYVAGbqand6tw_fK=w36-h36-p-rp-mo-br100
Intan Safitri,5.0,2 bulan lalu,enak banget,https://lh3.googleusercontent.com/a-/ALV-UjVPws8ccYKbHh-Ks3KLKrSRQETtUQwHDXlcp_CZli2FQrT58tQ=w36-h36-p-rp-mo-br100
Rofi Yanti 08,5.0,3 bulan lalu,Pelayanan sangat ramah,https://lh3.googleusercontent.com/a/ACg8ocKQrlEq0kg1wVFNAPmhYm92SS2kpH8D2aP__I-hpLF2egEM7A=w36-h36-p-rp-mo-br100
Fidella Sari,5.0,2 bulan lalu,"enakkk, mantappp",https://lh3.googleusercontent.com/a/ACg8ocJeGsy6f_a6mSOCEgawGyr6s-EkaHlgv8cbYSiSfUpKGQI_Ow=w36-h36-p-rp-mo-br100
aisyah dea,5.0,sebulan lalu,layanan baik dan ramah,https://lh3.googleusercontent.com/a/ACg8ocIqjnU9k6fLye2aB5jzIfGvlqzfpXgybzvJ34kHDNZtCwNNcA=w36-h36-p-rp-mo-br100
18_Keisha Nayyara,5.0,3 bulan lalu,tempat nya lebih luas,https://lh3.googleusercontent.com/a-/ALV-UjVm1iuL1TPAU47RyoSLOpvBO7pQCHh9fSGGE53A-NNhHPU86GKa=w36-h36-p-rp-mo-br100
helsen lova,5.0,3 bulan lalu,nyam enak betul,https://lh3.googleusercontent.com/a-/ALV-UjXZMrKpnlzNYkd4vfvjj1nu1qhMNOp81SUaih0Uay-KyurotXQn=w36-h36-p-rp-mo-br100
Elsa Maghfiroh,5.0,3 bulan lalu,Bagus kak,https://lh3.googleusercontent.com/a-/ALV-UjU9flBld7b8YA25pYppCmt29uRDuRrqTvosvy71cFZTY63-UHKP=w36-h36-p-rp-mo-br100
Suli Ha,5.0,2 bulan lalu,enakk bgtt😻😻😻 …,https://lh3.googleusercontent.com/a/ACg8ocKLqAPh9AeOyBPqTHSOQZI8bB17xYbboKvZsBovg9yKPd-Llg=w36-h36-p-rp-mo-br100
BPMFT_Nugraha Bayu _Sekretaris,5.0,5 bulan lalu,Estetik banget tempat yg sekarang,https://lh3.googleusercontent.com/a-/ALV-UjUfPbQKkMu58YwMozWCYF6QkD1fHuEVaPbrJS9Mx0TeL5s7m4HE=w36-h36-p-rp-mo-br100
Medhusa01 Uloulo,5.0,3 bulan lalu,Pelayanan cepat,https://lh3.googleusercontent.com/a/ACg8ocJ9v0HwysFdajVv2rGDDGhJ7OUGJLLyEBFId4TuGHDYch6T=w36-h36-p-rp-mo-br100
Totok Totok,5.0,3 bulan lalu,Pelayanan oke,https://lh3.googleusercontent.com/a/ACg8ocJS4EOsERi-_IZg6sZK2pCf8ukq6_on02k79FXQBJ-0aPpGvw=w36-h36-p-rp-mo-br100
Zafirah Eky,5.0,3 bulan lalu,makin nyaman tempatnya,https://lh3.googleusercontent.com/a/ACg8ocJQHdW4KhV1_f4k3M1q4c-Mg7j3zEtlZxEUxIeQsptyH6ZsWA=w36-h36-p-rp-mo-br100
07. Alpin Hakiki,5.0,4 bulan lalu,mantapp,https://lh3.googleusercontent.com/a-/ALV-UjX-awD62OCrBa-Lif0CDCYM1Yj7BiIAFOF8szzVZlpRG-Uy63Gj=w36-h36-p-rp-mo-br100
Dafa Asyarif,5.0,2 bulan lalu,Mie nya sa,https://lh3.googleusercontent.com/a/ACg8ocI7cw-mWu_awsKlZdgOcr53xtqTE_Ir4Arx5t2thP1ddSTTpQ=w36-h36-p-rp-mo-br100
Ammar Azura,5.0,sebulan lalu,murah nyaman dan enak,https://lh3.googleusercontent.com/a-/ALV-UjU4cdoY9soklozvfRkuaJilbPF2G1CVDobfpjW9Kv52VqbleDoe=w36-h36-p-rp-mo-br100
